"city","province","region","datetime_raw","temperature_c","humidity_percent","apparent_temp_c","fetch_time"
"Santa Rosa","Laguna","CALABARZON","2026-06-12T07:00",27.3,87,33.2,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T08:00",27.8,84,33.6,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T09:00",28.6,79,34.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T10:00",29.4,74,35.6,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T11:00",30,72,36.8,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T12:00",30.1,72,37.4,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T13:00",30,73,37,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T14:00",29.7,75,36.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T15:00",29.5,76,35.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T16:00",29.1,78,35.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T17:00",28.5,80,34.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T18:00",27.6,84,33.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T19:00",26.4,89,31.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T20:00",25.7,92,30.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T21:00",25.9,91,31.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T22:00",26.4,88,32.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-12T23:00",26.9,86,32.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T00:00",26.9,87,32.8,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T01:00",26.7,89,32.5,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T02:00",26.6,90,32.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T03:00",26.5,91,32.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T04:00",26.5,92,32.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T05:00",26.6,91,32.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T06:00",26.9,88,32.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T07:00",27.4,83,32.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T08:00",27.9,79,33.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T09:00",28.3,78,34.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T10:00",28.7,77,35.4,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T11:00",29,77,36.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T12:00",29.4,77,37.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T13:00",29.7,77,37.5,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T14:00",29.8,77,36.6,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T15:00",29.3,78,35.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T16:00",28.5,81,34,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T17:00",27.9,82,33.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T18:00",27.8,83,33.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T19:00",27.9,83,34.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T20:00",28.1,83,34.2,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T21:00",28.1,83,34.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T22:00",28.2,82,33.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-13T23:00",28.1,82,33.8,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T00:00",28,83,33.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T01:00",27.7,85,33.5,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T02:00",27.5,87,33.4,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T03:00",27,88,32.5,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T04:00",27,88,32.6,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T05:00",27.1,87,32.8,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T06:00",27.3,86,33.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T07:00",27.5,85,33.4,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T08:00",27.8,84,33.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T09:00",28.1,82,34.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T10:00",28.6,79,35,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T11:00",29,77,36.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T12:00",29.5,75,36.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T13:00",29.8,73,37.2,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T14:00",30,72,36.9,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T15:00",30,72,36.1,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T16:00",29.8,73,35.4,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T17:00",29.6,74,35.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T18:00",29.3,76,35.2,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T19:00",28.9,77,35,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T20:00",28.6,79,34.7,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T21:00",28.3,81,34.3,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T22:00",27.9,83,33.6,2026-06-08 13:14:02.332195
"Santa Rosa","Laguna","CALABARZON","2026-06-14T23:00",27.6,86,33.1,2026-06-08 13:14:02.332195
"Batangas City","Batangas","CALABARZON","2026-06-08T00:00",27.9,87,34.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T01:00",27.3,91,34.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T02:00",27,93,34,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T03:00",26.6,93,33.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T04:00",26.5,91,33,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T05:00",26.6,89,32.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T06:00",26.7,89,32.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T07:00",27.9,87,34.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T08:00",28.7,83,35.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T09:00",29.9,76,36.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T10:00",31.1,70,38.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T11:00",31.7,67,39,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T12:00",32.1,63,39.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T13:00",31.9,63,37.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T14:00",30.7,74,36.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T15:00",30.5,75,36.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T16:00",30.2,76,36.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T17:00",29.9,77,36.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T18:00",29.1,82,35.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T19:00",28.4,87,35.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T20:00",28,91,35.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T21:00",27.9,93,35.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T22:00",27.8,94,35.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-08T23:00",27.8,96,35.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T00:00",27.4,97,34.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T01:00",27,98,34.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T02:00",26.8,98,33.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T03:00",26.6,98,33.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T04:00",26.4,98,33.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T05:00",26,98,32.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T06:00",26.2,95,32.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T07:00",28,89,34.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T08:00",29.6,81,36.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T09:00",30.8,74,37.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T10:00",31.6,69,38,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T11:00",32.1,67,38.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T12:00",31.9,67,37.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T13:00",30,78,36.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T14:00",30.1,77,36,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T15:00",31.1,70,36.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T16:00",30.5,71,35.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T17:00",29.4,80,35.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T18:00",28.7,84,35.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T19:00",28.1,88,35.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T20:00",27.9,91,35.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T21:00",27.6,92,34.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T22:00",25.9,93,30.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-09T23:00",25.2,99,31,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T00:00",25.1,100,31.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T01:00",25.1,99,31.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T02:00",25.3,99,31.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T03:00",25.2,99,31.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T04:00",25.1,100,31.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T05:00",25,99,30.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T06:00",25.2,98,31.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T07:00",26.7,96,33.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T08:00",28.3,88,35.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T09:00",29.8,77,36,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T10:00",31.1,72,38.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T11:00",31.8,67,39,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T12:00",31.8,66,38.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T13:00",31.9,67,39.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T14:00",31.8,67,38.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T15:00",31,65,35.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T16:00",29.9,74,34.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T17:00",29.6,76,34.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T18:00",28.9,81,34.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T19:00",28.2,86,33.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T20:00",27.9,88,33.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T21:00",27.2,90,32.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T22:00",27.1,93,33.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-10T23:00",26.7,93,32.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T00:00",26.3,95,32.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T01:00",26.1,95,31.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T02:00",25.9,97,31.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T03:00",25.7,99,32,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T04:00",25.6,99,32.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T05:00",25.6,99,32.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T06:00",25.9,98,32.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T07:00",27,92,34,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T08:00",28.6,83,35,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T09:00",29.7,77,35.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T10:00",30.5,73,37.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T11:00",31.1,70,37.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T12:00",31.5,66,38.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T13:00",31.8,63,38.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T14:00",31.3,67,37.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T15:00",31.3,67,36.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T16:00",31.2,67,35.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T17:00",30.3,73,35.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T18:00",29.5,77,35,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T19:00",28.6,83,34.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T20:00",28.3,85,34.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T21:00",28.1,86,34.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T22:00",28.1,85,34,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-11T23:00",27.9,85,33.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T00:00",27.4,87,33.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T01:00",26.8,90,32.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T02:00",26.3,93,32.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T03:00",25.8,95,32,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T04:00",25.5,97,31.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T05:00",25.6,96,31.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T06:00",26.4,91,32.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T07:00",27.8,85,34.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T08:00",29,80,35.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T09:00",29.9,76,36.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T10:00",30.7,74,37.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T11:00",31.2,72,38.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T12:00",31.5,70,39.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T13:00",31.6,69,38.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T14:00",31.3,70,37.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T15:00",30.5,74,35.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T16:00",29.3,80,34.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T17:00",28.1,85,33.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T18:00",27.1,90,32.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T19:00",26.2,95,32,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T20:00",25.5,98,31.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T21:00",25.2,99,31.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T22:00",25.1,98,31.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-12T23:00",25.1,98,31.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T00:00",24.9,98,31,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T01:00",24.8,98,30.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T02:00",24.6,98,30.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T03:00",24.4,98,30.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T04:00",24.3,98,29.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T05:00",24.5,97,30.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T06:00",25.4,94,31.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T07:00",26.6,91,33.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T08:00",27.8,87,34.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T09:00",29,81,35.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T10:00",30.1,75,36.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T11:00",30.8,70,37.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T12:00",31,69,37.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T13:00",30.8,69,37.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T14:00",30.5,70,36.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T15:00",30.2,71,35.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T16:00",29.7,74,34.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T17:00",29.1,77,34.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T18:00",28.5,80,33.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T19:00",27.8,83,33.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T20:00",27.2,87,33,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T21:00",26.8,89,32.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T22:00",26.6,92,33,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-13T23:00",26.3,94,32.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T00:00",26,95,32.6,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T01:00",25.7,96,32.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T02:00",25.5,96,31.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T03:00",25.7,93,31.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T04:00",26.2,90,32.1,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T05:00",26.8,88,32.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T06:00",27.4,85,33.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T07:00",28,83,34.4,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T08:00",28.6,80,34.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T09:00",29.1,78,35.2,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T10:00",29.8,75,35.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T11:00",30.4,71,36.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T12:00",30.9,69,37.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T13:00",31.3,67,37.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T14:00",31.3,67,37.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T15:00",31,69,36.8,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T16:00",30.3,73,36,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T17:00",29.5,78,35.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T18:00",28.6,84,35.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T19:00",27.7,89,34.3,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T20:00",27,93,33.5,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T21:00",26.5,96,32.7,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T22:00",25.9,98,31.9,2026-06-08 13:14:03.160025
"Batangas City","Batangas","CALABARZON","2026-06-14T23:00",25.4,99,31,2026-06-08 13:14:03.160025
"Calaca","Batangas","CALABARZON","2026-06-08T00:00",27.4,77,32,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T01:00",27.3,78,32.1,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T02:00",27.4,80,32.3,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T03:00",27.3,81,32.1,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T04:00",27,82,31.9,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T05:00",27.1,81,31.8,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T06:00",27.1,84,32.1,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T07:00",27.6,85,33.1,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T08:00",28.8,78,34.2,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T09:00",29.6,73,34.9,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T10:00",30.3,71,35.9,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T11:00",30.4,70,36.3,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T12:00",30.3,70,35.7,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T13:00",29.6,73,34.2,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T14:00",30,71,34.5,2026-06-08 13:14:03.883361
"Calaca","Batangas","CALABARZON","2026-06-08T15:00",29.5,73,34,2026-06-08 13:14:03.883361
